id,conversation_id,referenced_tweets.replied_to.id,referenced_tweets.retweeted.id,referenced_tweets.quoted.id,author_id,in_reply_to_user_id,retweeted_user_id,quoted_user_id,created_at,text,lang,source,public_metrics.like_count,public_metrics.quote_count,public_metrics.reply_count,public_metrics.retweet_count,reply_settings,possibly_sensitive,withheld.scope,withheld.copyright,withheld.country_codes,entities.annotations,entities.cashtags,entities.hashtags,entities.mentions,entities.urls,context_annotations,attachments.media,attachments.media_keys,attachments.poll.duration_minutes,attachments.poll.end_datetime,attachments.poll.id,attachments.poll.options,attachments.poll.voting_status,attachments.poll_ids,author.id,author.created_at,author.username,author.name,author.description,author.entities.description.cashtags,author.entities.description.hashtags,author.entities.description.mentions,author.entities.description.urls,author.entities.url.urls,author.location,author.pinned_tweet_id,author.profile_image_url,author.protected,author.public_metrics.followers_count,author.public_metrics.following_count,author.public_metrics.listed_count,author.public_metrics.tweet_count,author.url,author.verified,author.withheld.scope,author.withheld.copyright,author.withheld.country_codes,geo.coordinates.coordinates,geo.coordinates.type,geo.country,geo.country_code,geo.full_name,geo.geo.bbox,geo.geo.type,geo.id,geo.name,geo.place_id,geo.place_type,__twarc.retrieved_at,__twarc.url,__twarc.version,
1506661443613077506,1506661443613077506,,,,1289152342135275521,,,,2022-03-23T15:57:35.000Z,"Italia-Macedonia, Elmas: ""Conosco bene i giocatori azzurri"". Anche se squalificato, Elmas vuole dare una mano alla Macedonia a sconfiggere l'Italia nei playoff mondiali. #Calcio #CalcioInternazionale #Italia @SerieA @figc https://t.co/MhBaukoGua",it,dlvr.it,0,0,0,0,everyone,False,,,,,,"[{""start"": 170, ""end"": 177, ""tag"": ""Calcio""}, {""start"": 178, ""end"": 199, ""tag"": ""CalcioInternazionale""}, {""start"": 200, ""end"": 207, ""tag"": ""Italia""}]","[{""start"": 208, ""end"": 215, ""username"": ""SerieA"", ""id"": ""1009000960147025921"", ""public_metrics"": {""followers_count"": 501570, ""following_count"": 413, ""tweet_count"": 12679, ""listed_count"": 1583}, ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1506195509513531394/56_q90Z6_normal.jpg"", ""protected"": false, ""location"": ""Italy"", ""name"": ""Lega Serie A"", ""url"": """", ""entities"": {""description"": {""mentions"": [{""start"": 67, ""end"": 77, ""username"": ""SerieA_EN""}, {""start"": 91, ""end"": 101, ""username"": ""SerieA_AR""}, {""start"": 104, ""end"": 114, ""username"": ""SerieA_ES""}, {""start"": 120, ""end"": 130, ""username"": ""SerieA_ID""}]}}, ""pinned_tweet_id"": ""1504412238349848582"", ""description"": ""Il profilo ufficiale della Lega Serie A e delle sue competizioni \ud83d\udc8e\n@SerieA_EN \ud83c\uddec\ud83c\udde7 | \u0627\u0644\u0639\u0631\u0628\u064a\u0629 @SerieA_AR | @SerieA_ES \ud83c\uddea\ud83c\uddf8 | @SerieA_ID \ud83c\uddee\ud83c\udde9"", ""verified"": true, ""created_at"": ""2018-06-19T09:12:30.000Z""}, {""start"": 216, ""end"": 221, ""username"": ""FIGC"", ""id"": ""2834149167"", ""public_metrics"": {""followers_count"": 125888, ""following_count"": 513, ""tweet_count"": 6251, ""listed_count"": 679}, ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1489273645595869187/_IVgQCdL_normal.jpg"", ""protected"": false, ""location"": ""Roma, Italia"", ""name"": ""FIGC"", ""url"": ""https://t.co/WwDRBcTDkf"", ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/WwDRBcTDkf"", ""expanded_url"": ""http://www.figc.it"", ""display_url"": ""figc.it""}]}}, ""description"": ""Profilo ufficiale della Federazione Italiana Giuoco Calcio per le attivita' di comunicazione istituzionale."", ""verified"": true, ""created_at"": ""2014-10-16T14:43:09.000Z""}]","[{""start"": 222, ""end"": 245, ""url"": ""https://t.co/MhBaukoGua"", ""expanded_url"": ""https://www.sport-today.it/calcio/italia-macedonia-elmas-conosco-bene-i-giocatori-azzurri.htm"", ""display_url"": ""sport-today.it/calcio/italia-\u2026"", ""images"": [{""url"": ""https://pbs.twimg.com/news_img/1506661457198346241/_G-o7FGk?format=jpg&name=orig"", ""width"": 960, ""height"": 540}, {""url"": ""https://pbs.twimg.com/news_img/1506661457198346241/_G-o7FGk?format=jpg&name=150x150"", ""width"": 150, ""height"": 150}], ""status"": 200, ""title"": ""Italia-Macedonia, Elmas: \""Conosco bene i giocatori azzurri\"""", ""description"": ""Anche se squalificato, Elmas vuole dare una mano alla Macedonia a sconfiggere l'Italia nei playoff mondiali."", ""unwound_url"": ""https://www.sport-today.it/calcio/italia-macedonia-elmas-conosco-bene-i-giocatori-azzurri.htm""}]","[{""domain"": {""id"": ""10"", ""name"": ""Person"", ""description"": ""Named people in the world like Nelson Mandela""}, ""entity"": {""id"": ""733774738690998273"", ""name"": ""Eljif Elmas""}}, {""domain"": {""id"": ""12"", ""name"": ""Sports Team"", ""description"": ""A sports team organization, like Arsenal and the Boston Celtics""}, ""entity"": {""id"": ""731226221707567104"", ""name"": ""North Macedonia""}}, {""domain"": {""id"": ""60"", ""name"": ""Athlete"", ""description"": ""An athlete in the world, like Serena Williams or Lionel Messi""}, ""entity"": {""id"": ""733774738690998273"", ""name"": ""Eljif Elmas""}}, {""domain"": {""id"": ""11"", ""name"": ""Sport"", ""description"": ""Types of sports, like soccer and basketball""}, ""entity"": {""id"": ""733756536430809088"", ""name"": ""Soccer""}}, {""domain"": {""id"": ""26"", ""name"": ""Sports League"", ""description"": """"}, ""entity"": {""id"": ""733756520261767169"", ""name"": ""Serie A""}}]",,,,,,,,,1289152342135275521,2020-07-31T10:54:13.000Z,STnews365,Sport Today,"Leggi su Sport Today le ultime notizie sportive, notizie calcio, notizie basket, notizie motori, notizie tennis, notizie ciclismo, notizie sport usa",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/E5K8AfgzRs"", ""expanded_url"": ""http://www.sport-today.it"", ""display_url"": ""sport-today.it""}]",,,https://pbs.twimg.com/profile_images/1376919539263344648/BMYFOzT3_normal.jpg,False,76,155,7,36142,https://t.co/E5K8AfgzRs,False,,,,,,,,,,,,,,,2022-03-23T15:57:57+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=Azzurri&max_results=100,2.10.0,
1506661396834131982,1506661396834131982,,,1506649323999748099,2678746171,,,1413904738635157510,2022-03-23T15:57:24.000Z,#Azzurri 🤩💛🇮🇹.. https://t.co/GC0rOBycDL,und,Twitter for iPhone,0,0,0,0,everyone,False,,,,,,"[{""start"": 0, ""end"": 8, ""tag"": ""Azzurri""}]",,"[{""start"": 16, ""end"": 39, ""url"": ""https://t.co/GC0rOBycDL"", ""expanded_url"": ""https://twitter.com/13ziz_/status/1506649323999748099"", ""display_url"": ""twitter.com/13ziz_/status/\u2026""}]","[{""domain"": {""id"": ""12"", ""name"": ""Sports Team"", ""description"": ""A sports team organization, like Arsenal and the Boston Celtics""}, ""entity"": {""id"": ""731226194067103744"", ""name"": ""Italy""}}]",,,,,,,,,2678746171,2014-07-25T04:49:43.000Z,Reem_30_04,ريمَٰـانِـي |💙🇱🇻,@AlWahdaFCC 🇦🇪|| @FCBarcelona🇪🇸|| @Alhilal_FC 🇸🇦||@ManCity 🏴󠁧󠁢󠁥󠁮󠁧󠁿|| @ZSCOfficial 🇪🇬|| @BlackYellow 🇩🇪|| @juventusfcen 🇮🇹,,,"[{""start"": 0, ""end"": 11, ""username"": ""AlWahdaFCC""}, {""start"": 17, ""end"": 29, ""username"": ""FCBarcelona""}, {""start"": 34, ""end"": 45, ""username"": ""Alhilal_FC""}, {""start"": 50, ""end"": 58, ""username"": ""ManCity""}, {""start"": 69, ""end"": 81, ""username"": ""ZSCOfficial""}, {""start"": 87, ""end"": 99, ""username"": ""BlackYellow""}, {""start"": 105, ""end"": 118, ""username"": ""juventusfcen""}]",,,United Arab Emirates,1502996526989258755,https://pbs.twimg.com/profile_images/1504586922382999566/6ncwS5le_normal.jpg,False,5388,628,21,442886,,False,,,,,,,,,,,,,,,2022-03-23T15:57:57+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=Azzurri&max_results=100,2.10.0,
1506661321043058703,1506661321043058703,,1506624860553887753,,2347295390,,2911585570,,2022-03-23T15:57:06.000Z,"quando i calciatori si rilassavano con poco ma si divertivano lo stesso\n\nGigi Riva al flipper, un rombo di tuono e via...\n#Calcio #Azzurri #Vintage https://t.co/JpWlv3v03g",it,Twitter for Android,34,2,2,9,everyone,False,,,,,,"[{""start"": 122, ""end"": 129, ""tag"": ""Calcio""}, {""start"": 130, ""end"": 138, ""tag"": ""Azzurri""}, {""start"": 139, ""end"": 147, ""tag"": ""Vintage""}]",,"[{""start"": 148, ""end"": 171, ""url"": ""https://t.co/JpWlv3v03g"", ""expanded_url"": ""https://twitter.com/effetronky/status/1506624860553887753/photo/1"", ""display_url"": ""pic.twitter.com/JpWlv3v03g""}]","[{""domain"": {""id"": ""12"", ""name"": ""Sports Team"", ""description"": ""A sports team organization, like Arsenal and the Boston Celtics""}, ""entity"": {""id"": ""731226194067103744"", ""name"": ""Italy""}}]",[{}],"[""3_1506624858834317314""]",,,,,,,2347295390,2014-02-16T18:55:43.000Z,francofda52,Franco De Angelis,Psicologo Psicoterapeuta,,,,,,,,https://pbs.twimg.com/profile_images/435133890877853696/eilz0BvR_normal.jpeg,False,639,1164,1,26921,,False,,,,,,,,,,,,,,,2022-03-23T15:57:57+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=Azzurri&max_results=100,2.10.0,
1506661143120596998,1506661143120596998,,1506647959882002438,,1474750123800473607,,1469402426,,2022-03-23T15:56:23.000Z,🇮🇹 Ciro Immobile beats the angle 😎\n\nMore goals vs North Macedonia? 🔜\n\n@ciroimmobile | @Azzurri_En | #WCQ https://t.co/sAY2KEgQM2,en,Twitter for Android,132,0,3,14,everyone,False,,,,"[{""start"": 5, ""end"": 17, ""probability"": 0.9328, ""type"": ""Person"", ""normalized_text"": ""Ciro Immobile""}, {""start"": 53, ""end"": 67, ""probability"": 0.5928, ""type"": ""Place"", ""normalized_text"": ""North Macedonia""}]",,"[{""start"": 100, ""end"": 104, ""tag"": ""WCQ""}]","[{""start"": 70, ""end"": 83, ""username"": ""ciroimmobile"", ""id"": ""587333483"", ""public_metrics"": {""followers_count"": 346227, ""following_count"": 84, ""tweet_count"": 593, ""listed_count"": 902}, ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1357352665093660673/xtEFGIY8_normal.jpg"", ""protected"": false, ""location"": ""Roma"", ""name"": ""Ciro Immobile"", ""url"": """", ""entities"": {""description"": {""mentions"": [{""start"": 51, ""end"": 67, ""username"": ""officialsslazio""}, {""start"": 76, ""end"": 84, ""username"": ""Azzurri""}]}}, ""description"": ""Il profilo twitter ufficiale dell'attaccante della @officialsslazio e degli @Azzurri"", ""verified"": true, ""created_at"": ""2012-05-22T11:01:22.000Z""}, {""start"": 86, ""end"": 97, ""username"": ""Azzurri_En"", ""id"": ""469508969"", ""public_metrics"": {""followers_count"": 764505, ""following_count"": 194, ""tweet_count"": 18444, ""listed_count"": 2388}, ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1399854201681985540/jc_P0f8g_normal.jpg"", ""protected"": false, ""name"": ""Italy \u2b50\ufe0f\u2b50\ufe0f\u2b50\ufe0f\u2b50\ufe0f"", ""url"": """", ""entities"": {""description"": {""hashtags"": [{""start"": 89, ""end"": 97, ""tag"": ""Azzurri""}, {""start"": 142, ""end"": 154, ""tag"": ""VivoAzzurro""}], ""mentions"": [{""start"": 111, ""end"": 119, ""username"": ""Azzurri""}, {""start"": 129, ""end"": 140, ""username"": ""Azzurri_AR""}]}}, ""description"": ""The Italian Football Team's official international Twitter for news and updates from the #Azzurri \u26bd\ud83d\udc99\n\nItalian: @Azzurri, Arabic: @Azzurri_AR. #VivoAzzurro"", ""verified"": true, ""created_at"": ""2012-01-20T17:34:42.000Z""}]","[{""start"": 105, ""end"": 128, ""url"": ""https://t.co/sAY2KEgQM2"", ""expanded_url"": ""https://twitter.com/EURO2024/status/1506647959882002438/video/1"", ""display_url"": ""pic.twitter.com/sAY2KEgQM2""}]","[{""domain"": {""id"": ""10"", ""name"": ""Person"", ""description"": ""Named people in the world like Nelson Mandela""}, ""entity"": {""id"": ""733774371966193664"", ""name"": ""Ciro Immobile""}}, {""domain"": {""id"": ""12"", ""name"": ""Sports Team"", ""description"": ""A sports team organization, like Arsenal and the Boston Celtics""}, ""entity"": {""id"": ""731226194067103744"", ""name"": ""Italy""}}, {""domain"": {""id"": ""12"", ""name"": ""Sports Team"", ""description"": ""A sports team organization, like Arsenal and the Boston Celtics""}, ""entity"": {""id"": ""731226221707567104"", ""name"": ""North Macedonia""}}, {""domain"": {""id"": ""26"", ""name"": ""Sports League"", ""description"": """"}, ""entity"": {""id"": ""1304474187961044993"", ""name"": ""FIFA Men's World Cup""}}, {""domain"": {""id"": ""26"", ""name"": ""Sports League"", ""description"": """"}, ""entity"": {""id"": ""1384518599562301449"", ""name"": ""UEFA European Championship""}}, {""domain"": {""id"": ""60"", ""name"": ""Athlete"", ""description"": ""An athlete in the world, like Serena Williams or Lionel Messi""}, ""entity"": {""id"": ""733774371966193664"", ""name"": ""Ciro Immobile""}}]","[{""type"": ""video"", ""public_metrics"": {""view_count"": 7949}, ""preview_image_url"": ""https://pbs.twimg.com/media/FOik3m4XsAQ0m8r.jpg"", ""media_key"": ""13_1376150498319990787"", ""duration_ms"": 36440, ""height"": 720, ""width"": 720}]","[""13_1376150498319990787""]",,,,,,,1474750123800473607,2021-12-25T14:33:35.000Z,KGH487_,Halil KOÇ,"Retweetlediklerim,onayladıklarım anlamına gelmez.",,,,,,"İstanbul, Türkiye",,https://pbs.twimg.com/profile_images/1499782378281132034/1fIN6XMk_normal.jpg,False,5,21,0,503,,False,,,,,,,,,,,,,,,2022-03-23T15:57:57+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=Azzurri&max_results=100,2.10.0,
1506660959997288448,1506660959997288448,,1506649323999748099,,2678746171,,1413904738635157510,,2022-03-23T15:55:39.000Z,- 📱 |  #wallpaper\n\n -  𝙄𝙏𝘼𝙇𝙄𝘼  | #Azzurri https://t.co/fAkWKQysWi,en,Twitter for iPhone,8,1,3,2,everyone,False,,,,,,"[{""start"": 7, ""end"": 17, ""tag"": ""wallpaper""}, {""start"": 33, ""end"": 41, ""tag"": ""Azzurri""}]",,"[{""start"": 42, ""end"": 65, ""url"": ""https://t.co/fAkWKQysWi"", ""expanded_url"": ""https://twitter.com/13ziz_/status/1506649323999748099/photo/1"", ""display_url"": ""pic.twitter.com/fAkWKQysWi""}, {""start"": 42, ""end"": 65, ""url"": ""https://t.co/fAkWKQysWi"", ""expanded_url"": ""https://twitter.com/13ziz_/status/1506649323999748099/photo/1"", ""display_url"": ""pic.twitter.com/fAkWKQysWi""}, {""start"": 42, ""end"": 65, ""url"": ""https://t.co/fAkWKQysWi"", ""expanded_url"": ""https://twitter.com/13ziz_/status/1506649323999748099/photo/1"", ""display_url"": ""pic.twitter.com/fAkWKQysWi""}, {""start"": 42, ""end"": 65, ""url"": ""https://t.co/fAkWKQysWi"", ""expanded_url"": ""https://twitter.com/13ziz_/status/1506649323999748099/photo/1"", ""display_url"": ""pic.twitter.com/fAkWKQysWi""}]","[{""domain"": {""id"": ""12"", ""name"": ""Sports Team"", ""description"": ""A sports team organization, like Arsenal and the Boston Celtics""}, ""entity"": {""id"": ""731226194067103744"", ""name"": ""Italy""}}]","[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/FOixassXMAAGZHK.jpg"", ""media_key"": ""3_1506649147587375104"", ""height"": 4096, ""width"": 1888}, {""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/FOixeGAXoAg9TbX.jpg"", ""media_key"": ""3_1506649205921783816"", ""height"": 4096, ""width"": 1888}, {""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/FOixiEEWYAEk0v-.jpg"", ""media_key"": ""3_1506649274121084929"", ""height"": 4096, ""width"": 1888}, {""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/FOixkrlWYAEgW99.jpg"", ""media_key"": ""3_1506649319088218113"", ""height"": 4096, ""width"": 1888}]","[""3_1506649147587375104"", ""3_1506649205921783816"", ""3_1506649274121084929"", ""3_1506649319088218113""]",,,,,,,2678746171,2014-07-25T04:49:43.000Z,Reem_30_04,ريمَٰـانِـي |💙🇱🇻,@AlWahdaFCC 🇦🇪|| @FCBarcelona🇪🇸|| @Alhilal_FC 🇸🇦||@ManCity 🏴󠁧󠁢󠁥󠁮󠁧󠁿|| @ZSCOfficial 🇪🇬|| @BlackYellow 🇩🇪|| @juventusfcen 🇮🇹,,,"[{""start"": 0, ""end"": 11, ""username"": ""AlWahdaFCC""}, {""start"": 17, ""end"": 29, ""username"": ""FCBarcelona""}, {""start"": 34, ""end"": 45, ""username"": ""Alhilal_FC""}, {""start"": 50, ""end"": 58, ""username"": ""ManCity""}, {""start"": 69, ""end"": 81, ""username"": ""ZSCOfficial""}, {""start"": 87, ""end"": 99, ""username"": ""BlackYellow""}, {""start"": 105, ""end"": 118, ""username"": ""juventusfcen""}]",,,United Arab Emirates,1502996526989258755,https://pbs.twimg.com/profile_images/1504586922382999566/6ncwS5le_normal.jpg,False,5388,628,21,442886,,False,,,,,,,,,,,,,,,2022-03-23T15:57:57+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=Azzurri&max_results=100,2.10.0,
1506660935234207753,1506660935234207753,,1506622712483135498,,1397832470,,1129114841648685056,,2022-03-23T15:55:34.000Z,Nos Azzurri sont arrivés en Sicile ! ☀️🇮🇹\n\n#VivoAzzurro https://t.co/2cAyVb1sA5,fr,Twitter for iPhone,96,1,0,12,everyone,False,,,,,,"[{""start"": 43, ""end"": 55, ""tag"": ""VivoAzzurro""}]",,"[{""start"": 56, ""end"": 79, ""url"": ""https://t.co/2cAyVb1sA5"", ""expanded_url"": ""https://twitter.com/NazionaleFR_/status/1506622712483135498/photo/1"", ""display_url"": ""pic.twitter.com/2cAyVb1sA5""}, {""start"": 56, ""end"": 79, ""url"": ""https://t.co/2cAyVb1sA5"", ""expanded_url"": ""https://twitter.com/NazionaleFR_/status/1506622712483135498/photo/1"", ""display_url"": ""pic.twitter.com/2cAyVb1sA5""}, {""start"": 56, ""end"": 79, ""url"": ""https://t.co/2cAyVb1sA5"", ""expanded_url"": ""https://twitter.com/NazionaleFR_/status/1506622712483135498/photo/1"", ""display_url"": ""pic.twitter.com/2cAyVb1sA5""}, {""start"": 56, ""end"": 79, ""url"": ""https://t.co/2cAyVb1sA5"", ""expanded_url"": ""https://twitter.com/NazionaleFR_/status/1506622712483135498/photo/1"", ""display_url"": ""pic.twitter.com/2cAyVb1sA5""}]","[{""domain"": {""id"": ""12"", ""name"": ""Sports Team"", ""description"": ""A sports team organization, like Arsenal and the Boston Celtics""}, ""entity"": {""id"": ""731226194067103744"", ""name"": ""Italy""}}]","[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/FOiZXRjWYAgJAjd.jpg"", ""media_key"": ""3_1506622700483141640"", ""height"": 2048, ""width"": 2048}, {""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/FOiZXRgX0Ac_Rzy.jpg"", ""media_key"": ""3_1506622700470652935"", ""height"": 2048, ""width"": 2048}, {""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/FOiZXRiWUAo1YL7.jpg"", ""media_key"": ""3_1506622700478943242"", ""height"": 2000, ""width"": 2000}, {""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/FOiZXR2XIAoF41W.jpg"", ""media_key"": ""3_1506622700562882570"", ""height"": 2000, ""width"": 2000}]","[""3_1506622700483141640"", ""3_1506622700470652935"", ""3_1506622700478943242"", ""3_1506622700562882570""]",,,,,,,1397832470,2013-05-02T18:15:41.000Z,melissabarbey11,mb,🇮🇹🇮🇲,,,,,,Catania / Genève ,,https://pbs.twimg.com/profile_images/1455609794904174596/8Yv6_GIu_normal.jpg,False,653,655,3,46864,,False,,,,,,,,,,,,,,,2022-03-23T15:57:57+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=Azzurri&max_results=100,2.10.0,
